0.74,69.30,15.73,-248.17,85.99,3159.69,0.40,-0.17,-1.36
-4.12,69.23,11.45,-243.19,71.86,3230.36,0.58,-0.40,-1.50
-9.09,68.77,7.14,-246.18,62.77,3242.14,0.66,-0.64,-1.60
-14.40,67.88,2.39,-249.17,53.69,3289.25,0.53,-0.87,-1.70
-19.54,66.67,-2.38,-245.18,41.58,3395.26,0.36,-1.03,-1.88
-24.60,65.15,-7.09,-234.22,10.29,3501.26,0.32,-1.08,-1.98
-29.24,63.38,-11.52,-207.30,-45.22,3795.72,0.20,-1.18,-2.17
-33.75,61.22,-16.04,-205.31,-60.36,3760.38,-0.01,-1.25,-2.33
-37.69,59.06,-20.48,-197.33,-92.66,3630.82,-0.44,-1.16,-2.45
-41.41,56.93,-24.99,-169.42,-167.34,3913.50,-0.66,-0.88,-2.45
-44.32,55.04,-28.22,-161.45,-203.68,4160.84,-0.24,-0.68,-2.28
-46.58,53.20,-30.67,-169.42,-211.75,4278.62,-0.04,-0.60,-2.00
-47.92,51.67,-32.79,-172.41,-201.66,4125.51,-0.43,-0.55,-1.62
-48.92,50.22,-35.07,-164.44,-251.12,3960.61,-0.77,-0.48,-1.42
-49.58,49.26,-36.76,-185.37,-252.12,3878.16,-0.56,-0.20,-1.11
-49.84,48.68,-37.57,-201.32,-235.98,3960.61,-0.03,-0.02,-0.73
-49.55,48.41,-37.43,-211.29,-208.73,3972.39,0.40,-0.00,-0.34
-48.74,48.25,-36.85,-222.26,-193.59,3925.28,0.44,-0.09,-0.04
-47.70,48.14,-36.43,-226.24,-182.48,3913.50,0.14,-0.15,0.11
-46.48,48.09,-36.27,-222.26,-174.41,3972.39,-0.17,-0.16,0.20
-45.17,48.08,-35.97,-215.28,-168.35,4090.17,-0.14,-0.18,0.30
-43.75,48.11,-35.50,-212.29,-155.23,4113.73,-0.05,-0.17,0.34
-42.39,48.22,-34.96,-204.31,-143.12,4078.39,0.02,-0.12,0.39
-41.19,48.39,-34.61,-200.32,-134.04,4066.62,-0.06,-0.02,0.36
-40.08,48.60,-34.52,-199.33,-121.93,4078.39,-0.20,0.04,0.30
-39.10,48.77,-34.59,-203.31,-117.89,4090.17,-0.28,0.05,0.25
-38.10,48.89,-34.64,-206.31,-116.88,4019.50,-0.25,0.01,0.21
-37.15,48.91,-34.64,-205.31,-111.83,4019.50,-0.21,-0.06,0.17
-36.19,48.84,-34.56,-207.30,-108.81,3984.17,-0.14,-0.11,0.11
-35.30,48.73,-34.44,-209.30,-108.81,4007.72,-0.09,-0.14,0.09
-34.40,48.55,-34.23,-210.29,-106.79,4054.84,0.01,-0.18,0.04
-33.60,48.29,-34.02,-208.30,-109.82,4090.17,0.04,-0.23,-0.02
-32.85,47.94,-33.94,-207.30,-113.85,4101.95,-0.02,-0.25,-0.09
-32.23,47.57,-34.01,-202.32,-120.92,4137.29,-0.09,-0.25,-0.15
-31.65,47.21,-34.17,-199.33,-127.98,4137.29,-0.13,-0.22,-0.17
-31.14,46.91,-34.32,-198.33,-133.03,4149.06,-0.10,-0.16,-0.16
-30.61,46.65,-34.42,-197.33,-140.09,4160.84,-0.05,-0.13,-0.14
-30.11,46.42,-34.50,-203.31,-140.09,4184.40,-0.04,-0.12,-0.13
-29.56,46.20,-34.61,-201.32,-144.13,4184.40,-0.08,-0.11,-0.11
-29.01,46.04,-34.71,-204.31,-152.21,4160.84,-0.09,-0.09,-0.07
-28.33,45.97,-34.57,-208.30,-167.34,4113.73,0.04,-0.05,0.04
-27.46,45.99,-34.04,-212.29,-171.38,4113.73,0.24,-0.07,0.20
-26.30,46.07,-33.21,-218.27,-170.37,4172.62,0.31,-0.11,0.34
-25.03,46.19,-32.32,-223.25,-175.42,4160.84,0.28,-0.13,0.46
-23.39,46.45,-31.17,-216.27,-193.59,4243.29,0.27,-0.12,0.67
-21.63,46.77,-29.90,-215.28,-195.60,4313.96,0.28,-0.11,0.82
-19.39,47.30,-28.24,-213.28,-187.53,4349.29,0.30,-0.06,1.09
-16.98,47.95,-26.46,-219.26,-176.43,4337.52,0.28,0.02,1.30
-14.36,48.71,-24.47,-218.27,-176.43,4278.62,0.30,0.09,1.44
-11.25,49.53,-22.09,-223.25,-159.27,4184.40,0.29,0.11,1.61
-7.89,50.28,-19.58,-225.25,-140.09,4207.95,0.21,0.07,1.79
-4.00,50.97,-16.64,-224.25,-128.99,4137.29,0.20,0.03,1.94
0.01,51.51,-13.40,-217.27,-115.87,4101.95,0.34,-0.00,2.05
4.42,51.91,-9.66,-209.30,-98.71,4160.84,0.47,-0.03,2.11
9.01,52.12,-5.55,-204.31,-76.51,4149.06,0.65,-0.07,2.29
14.10,52.12,-1.07,-206.31,-57.33,4066.62,0.62,-0.07,2.43
19.09,51.96,3.13,-204.31,-36.14,4078.39,0.45,-0.04,2.52
24.42,51.59,7.39,-198.33,-31.09,4137.29,0.29,-0.00,2.58
29.41,51.01,11.45,-194.34,-13.93,4149.06,0.37,-0.02,2.60
34.62,50.10,15.88,-194.34,7.26,4219.73,0.57,-0.06,2.68
39.43,49.01,20.04,-193.35,35.52,4160.84,0.67,-0.07,2.71
44.26,47.69,24.15,-191.35,52.68,4031.28,0.65,-0.03,2.70
48.64,46.39,27.76,-187.36,67.82,4125.51,0.60,0.08,2.65
53.01,44.94,31.28,-188.36,93.05,4231.51,0.58,0.14,2.60
56.85,43.44,34.23,-186.37,104.15,4196.18,0.49,0.12,2.52
60.55,41.82,36.88,-182.38,120.30,4031.28,0.38,0.11,2.41
63.83,40.28,38.90,-177.40,129.39,4019.50,0.15,0.13,2.31
67.07,38.63,40.58,-173.41,142.51,4101.95,-0.05,0.12,2.25
69.94,37.05,41.86,-168.42,143.52,4125.51,-0.15,0.09,2.17
72.75,35.33,43.03,-162.44,137.46,4019.50,-0.16,0.04,2.13
75.29,33.63,44.13,-155.46,156.64,4137.29,-0.05,-0.02,2.11
77.75,31.78,45.28,-150.48,172.78,4125.51,0.09,-0.09,2.08
79.94,30.07,46.21,-146.49,180.86,4054.84,0.05,-0.08,1.99
82.04,28.41,47.01,-148.49,191.96,4172.62,0.01,-0.07,1.91
84.06,26.66,47.76,-147.49,210.13,4337.52,0.06,-0.14,1.83
85.77,25.10,48.53,-146.49,231.32,4408.19,0.22,-0.18,1.66
87.32,23.71,49.33,-144.50,252.52,4243.29,0.30,-0.15,1.40
88.81,22.64,50.10,-147.49,265.64,4149.06,0.33,0.03,1.23
90.25,21.93,50.73,-148.49,275.73,4207.95,0.22,0.19,0.92
91.36,21.61,51.00,-149.48,281.79,4255.07,0.03,0.22,0.54
92.20,21.61,51.00,-153.47,267.66,4149.06,-0.11,0.20,0.17
92.78,21.87,50.85,-156.46,253.53,4043.06,-0.19,0.21,-0.11
93.21,22.26,50.57,-154.47,234.35,4043.06,-0.24,0.18,-0.27
93.44,22.66,50.21,-151.48,215.17,4113.73,-0.26,0.10,-0.36
93.60,23.07,49.82,-149.48,194.99,4101.95,-0.25,0.06,-0.39
93.69,23.40,49.46,-149.48,181.87,4031.28,-0.22,0.00,-0.37
93.81,23.68,49.19,-149.48,174.80,4043.06,-0.15,-0.02,-0.31
93.96,23.89,49.02,-148.49,175.81,4078.39,-0.07,-0.02,-0.26
94.11,24.09,48.86,-145.50,177.83,4113.73,-0.07,-0.02,-0.23
94.25,24.21,48.69,-149.48,172.78,4184.40,-0.08,-0.06,-0.19
94.38,24.23,48.56,-150.48,176.82,4207.95,-0.04,-0.12,-0.12
94.51,24.21,48.54,-145.50,181.87,4255.07,0.04,-0.13,-0.09
94.68,24.23,48.55,-143.50,186.91,4207.95,0.06,-0.10,-0.10
94.88,24.33,48.52,-145.50,191.96,4196.18,0.01,-0.02,-0.13
95.04,24.50,48.39,-148.49,192.97,4243.29,-0.07,0.00,-0.18
95.15,24.65,48.21,-153.47,189.94,4243.29,-0.10,-0.03,-0.20
