-123.28,68.81,60.69,-231.86,79.09,41.99,0.25,0.52,1.41
-119.97,67.74,64.62,-226.83,116.22,50.10,0.37,0.60,1.31
-117.06,65.98,68.09,-218.80,118.23,27.80,0.34,0.63,1.29
-113.98,64.40,71.66,-232.86,158.36,1.43,0.17,0.57,1.18
-110.75,62.82,75.52,-230.85,144.32,-18.84,0.15,0.51,0.97
-107.86,61.44,79.11,-229.85,136.29,8.53,0.07,0.30,0.97
-106.33,60.50,80.94,-216.79,135.29,40.98,-0.08,0.47,0.74
-106.20,59.03,81.15,-210.76,74.07,17.66,-0.08,0.45,1.00
-105.44,58.47,82.18,-207.74,139.30,51.12,0.04,0.47,1.22
-105.56,56.75,82.53,-214.78,194.49,22.73,0.36,0.56,1.22
-104.51,55.02,84.01,-213.77,184.45,-21.89,0.17,0.63,0.92
-102.80,53.68,86.18,-204.73,174.42,-22.90,-0.06,0.51,0.75
-101.61,52.59,87.95,-214.78,189.47,-19.86,-0.00,0.38,0.65
-100.88,51.73,89.26,-208.75,154.35,-27.97,0.03,0.32,0.43
-100.16,51.33,90.48,-201.72,121.24,-9.72,-0.11,0.22,0.51
-100.08,51.27,90.99,-204.73,157.36,14.62,-0.04,0.21,0.58
-100.57,50.82,90.81,-204.73,164.39,12.59,0.09,0.27,0.50
-100.93,50.29,90.75,-195.69,141.31,3.46,0.06,0.30,0.48
-100.90,49.90,90.89,-194.68,142.31,1.43,-0.12,0.36,0.63
-100.87,49.43,91.21,-195.69,186.46,-10.73,0.01,0.34,0.70
-100.70,48.59,91.98,-200.71,229.61,-12.76,0.17,0.28,0.44
-100.82,47.95,92.43,-204.73,237.64,-34.05,0.14,0.16,0.07
-100.90,47.51,92.99,-201.72,207.53,-56.36,0.07,0.03,-0.07
-100.66,47.28,93.96,-192.67,153.35,-15.80,-0.00,-0.06,-0.05
-101.06,47.70,94.04,-193.68,162.38,-10.73,-0.02,-0.03,-0.02
-101.59,47.90,93.92,-192.67,155.35,7.52,0.01,-0.05,0.03
-102.49,48.15,93.25,-192.67,177.43,-4.65,-0.02,0.00,0.06
-103.04,48.05,93.04,-195.69,180.44,-5.66,0.01,-0.01,0.02
-103.59,48.01,92.89,-192.67,154.35,11.57,0.02,-0.02,-0.03
-104.39,48.33,92.29,-187.65,153.35,-13.77,0.01,0.04,-0.00
-104.56,48.41,92.63,-197.70,214.56,-35.07,0.07,0.03,0.11
-104.59,48.03,93.26,-198.70,219.57,-33.04,0.10,-0.05,-0.09
-104.87,48.00,93.72,-197.70,235.63,-67.51,0.14,-0.15,-0.39
-105.23,48.25,94.44,-205.74,206.53,-76.64,0.27,-0.45,-0.68
-105.59,49.02,95.45,-200.71,198.50,-30.00,0.33,-0.64,-0.85
-106.66,49.75,95.38,-194.68,173.42,4.48,0.33,-0.62,-0.89
-108.59,50.80,93.86,-201.72,136.29,3.46,0.04,-0.61,-0.95
-110.24,52.18,92.78,-196.69,119.23,13.60,0.16,-0.59,-0.78
-111.91,53.53,91.62,-195.69,120.23,47.06,0.16,-0.45,-0.68
-114.16,54.63,89.55,-207.74,134.28,19.69,0.11,-0.32,-0.63
-115.86,55.62,88.28,-209.75,139.30,-6.68,0.13,-0.36,-0.64
-116.85,56.58,87.93,-219.80,174.42,-21.89,0.11,-0.48,-0.78
-117.63,57.19,87.97,-216.79,164.39,-22.90,0.15,-0.55,-0.91
-118.61,58.00,87.79,-223.82,156.36,-1.61,0.11,-0.69,-1.08
-120.44,59.04,86.72,-209.75,128.26,29.82,0.19,-0.75,-1.19
-123.51,60.35,84.14,-215.78,104.18,29.82,0.11,-0.70,-1.23
-126.33,61.84,81.49,-210.76,107.19,36.92,-0.14,-0.64,-1.16
-129.28,62.99,78.43,-226.83,67.05,46.05,-0.35,-0.54,-1.06
-132.77,64.68,75.08,-227.84,106.18,28.81,-0.09,-0.50,-1.00
-135.35,65.65,73.14,-230.85,119.23,19.69,0.19,-0.52,-1.05
-137.25,66.32,71.96,-236.88,114.21,25.77,0.21,-0.56,-1.07
-139.60,67.07,70.16,-230.85,107.19,30.84,0.07,-0.54,-1.09
-142.34,67.86,67.69,-232.86,86.12,31.85,-0.16,-0.56,-1.24
-145.81,68.99,64.32,-233.87,60.03,35.91,-0.29,-0.58,-1.24
-149.84,70.25,60.55,-241.90,60.03,50.10,-0.08,-0.55,-1.17
-154.99,71.30,55.53,-231.86,65.04,52.13,-0.16,-0.53,-1.17
-159.49,71.90,51.36,-234.87,52.00,56.19,0.00,-0.48,-1.14
-164.62,72.51,46.42,-239.89,52.00,65.31,-0.11,-0.44,-1.08
-170.12,72.89,41.28,-238.89,49.99,55.17,0.04,-0.44,-1.18
-175.72,73.48,36.05,-225.83,45.98,54.16,-0.01,-0.40,-1.36
178.96,74.03,30.75,-250.95,12.86,73.42,-0.31,-0.27,-1.43
171.11,74.43,23.07,-241.90,14.87,60.24,-0.09,-0.24,-1.26
164.72,74.72,16.90,-246.93,5.84,52.13,-0.05,-0.26,-1.24
158.00,75.00,10.39,-247.93,-7.20,51.12,-0.09,-0.31,-1.18
151.63,75.05,4.20,-242.91,-6.20,60.24,-0.06,-0.37,-1.04
145.83,74.70,-1.33,-241.90,-8.21,73.42,-0.01,-0.37,-1.02
141.08,74.05,-5.85,-242.91,-11.22,76.46,-0.04,-0.33,-0.99
136.83,73.34,-9.89,-251.95,-16.24,77.48,-0.08,-0.28,-0.95
133.00,72.74,-13.49,-254.97,-6.20,88.63,-0.07,-0.23,-0.96
130.37,72.04,-15.88,-211.76,-17.24,77.48,-0.12,-0.20,-0.99
126.72,71.17,-19.02,-209.75,-32.29,65.31,0.08,-0.22,-1.10
122.59,70.42,-22.46,-256.97,-40.32,74.44,0.29,-0.20,-1.16
118.73,69.81,-26.03,-259.99,-62.39,86.60,-0.07,-0.17,-1.06
116.11,69.21,-28.87,-237.89,-125.61,110.94,-0.41,-0.08,-0.58
113.01,67.95,-32.10,-200.71,-155.72,80.52,-0.16,0.00,-0.17
108.79,66.48,-36.41,-236.88,-139.66,62.27,0.07,-0.06,0.08
106.22,66.05,-39.19,-256.97,-47.34,108.91,-0.07,-0.08,0.32
107.49,66.24,-37.75,-248.94,7.85,68.35,-0.16,0.12,0.17
109.62,67.54,-35.18,-223.82,-31.29,46.05,-0.10,0.10,-0.06
108.68,68.07,-35.47,-246.93,55.01,12.59,0.28,0.09,-0.23
110.14,70.01,-33.14,-230.85,-4.19,46.05,0.24,-0.18,-0.71
109.09,69.94,-33.58,-269.03,-35.30,82.55,0.16,-0.28,-0.90
107.86,69.20,-34.31,-246.93,-44.33,105.87,0.08,-0.31,-0.87
107.00,68.18,-34.39,-247.93,-57.38,82.55,0.30,-0.12,-0.81
105.09,67.49,-35.85,-167.56,-133.64,114.99,0.08,-0.12,-0.74
102.14,65.41,-38.80,-237.89,-165.75,138.31,-0.10,0.15,-0.31
101.13,64.46,-39.77,-228.84,-124.61,56.19,-0.06,0.07,0.16
98.82,64.44,-42.20,-231.86,-96.51,89.65,-0.03,0.06,0.31
98.60,64.45,-42.40,-258.98,-102.53,84.58,-0.10,0.15,0.38
98.60,64.84,-42.56,-237.89,-77.45,60.24,-0.23,0.12,0.55
98.72,65.73,-42.63,-233.87,-58.38,79.51,-0.22,0.09,0.64
100.12,66.41,-41.24,-237.89,-51.36,70.38,-0.18,0.12,0.60
101.56,67.22,-39.88,-235.88,-49.35,66.33,-0.23,0.04,0.56
102.77,67.98,-38.70,-238.89,-50.35,80.52,-0.17,0.06,0.55
104.40,68.53,-36.94,-246.93,-52.36,90.66,-0.05,0.13,0.59
106.21,68.93,-35.16,-232.86,-72.43,82.55,-0.19,0.15,0.59
106.69,69.13,-34.87,-240.90,-82.46,68.35,-0.23,0.22,0.67
106.85,69.70,-34.91,-239.89,-62.39,67.34,-0.14,0.23,0.89
108.31,70.53,-33.50,-236.88,-49.35,68.35,-0.05,0.25,1.04
110.90,71.44,-31.04,-242.91,-34.30,65.31,-0.13,0.24,1.11
114.33,72.44,-27.78,-243.91,-16.24,70.38,-0.19,0.22,1.14
119.89,73.44,-22.34,-247.93,-9.21,67.34,-0.17,0.23,1.26
125.32,74.27,-16.92,-240.90,-2.19,74.44,-0.08,0.24,1.17
131.13,74.80,-11.17,-241.90,-5.20,75.45,-0.12,0.31,1.07
136.23,75.13,-6.17,-242.91,-4.19,55.17,-0.13,0.34,1.09
141.55,75.75,-0.88,-246.93,-19.25,54.16,-0.03,0.31,1.13
145.56,76.25,3.25,-241.90,-0.18,59.23,0.16,0.32,1.22
152.09,76.34,9.68,-246.93,0.82,53.14,-0.03,0.25,1.37
157.84,76.55,15.31,-246.93,14.87,66.33,-0.05,0.35,1.32
164.70,76.30,22.05,-235.88,19.89,72.41,-0.05,0.45,1.38
171.11,75.72,28.21,-231.86,14.87,62.27,-0.14,0.51,1.50
178.35,74.57,35.83,-279.08,26.91,10.56,0.46,0.22,2.07
-175.44,73.85,42.49,-190.67,112.21,68.35,0.40,-0.32,1.86
-169.86,71.60,48.60,-229.85,152.34,121.08,0.34,0.16,1.16
-166.72,69.59,51.60,-236.88,72.07,37.94,-0.15,0.50,0.80
-163.00,69.23,55.20,-233.87,49.99,44.02,-0.13,0.46,0.87
-160.66,68.94,57.50,-227.84,70.06,53.14,0.02,0.43,1.03
-158.19,68.16,59.92,-229.85,55.01,40.98,0.03,0.48,1.04
-155.63,67.61,62.26,-220.81,77.08,53.14,-0.10,0.49,1.25
-153.09,66.55,64.92,-227.84,70.06,55.17,0.24,0.61,1.30
-151.04,65.63,67.47,-225.83,103.17,8.53,0.58,0.62,1.33
-147.29,64.55,71.55,-225.83,144.32,14.62,0.24,0.51,1.24
-143.77,62.70,75.21,-214.78,153.35,31.85,0.05,0.57,1.18
-141.49,60.78,77.26,-219.80,135.29,-8.70,-0.15,0.67,1.11
-138.55,59.50,80.49,-218.80,165.39,-35.07,0.09,0.46,1.03
-135.92,58.17,83.65,-220.81,172.41,6.50,0.16,0.29,0.77
-134.75,56.83,84.89,-210.76,168.40,24.75,0.01,0.37,0.67
-134.17,55.52,85.28,-209.75,155.35,24.75,-0.05,0.43,0.71
-133.63,54.56,85.64,-215.78,143.31,22.73,-0.00,0.46,0.64
-133.17,54.02,85.96,-208.75,123.24,-8.70,0.03,0.44,0.64
-131.89,53.63,87.20,-195.69,141.31,13.60,-0.06,0.38,0.77
-131.24,52.71,87.72,-206.74,168.40,-8.70,0.03,0.46,0.86
-130.09,51.69,89.04,-204.73,173.42,-22.90,0.13,0.40,0.70
-129.02,50.81,90.28,-192.67,177.43,-0.59,0.01,0.28,0.61
-128.51,49.68,90.58,-197.70,203.52,-4.65,-0.10,0.34,0.64
-127.93,48.52,90.99,-202.72,215.56,-19.86,-0.07,0.35,0.58
-127.24,47.72,91.93,-210.76,216.56,-44.19,0.18,0.27,0.28
-126.67,47.45,92.84,-196.69,185.46,-41.15,0.10,0.04,-0.00
-126.07,47.35,93.71,-193.68,164.39,-6.68,-0.02,-0.04,-0.01
-126.21,47.58,93.53,-196.69,153.35,-2.62,-0.02,0.00,0.01
-126.39,47.90,93.26,-194.68,155.35,-8.70,-0.02,0.02,0.11
-126.39,48.11,93.25,-198.70,158.36,0.42,-0.01,0.03,0.10
-126.65,48.38,92.87,-196.69,176.43,-12.76,-0.03,0.02,0.07
-126.63,48.29,92.94,-193.68,182.45,-15.80,0.01,-0.02,0.05
-126.55,48.19,93.14,-197.70,179.44,10.56,0.03,-0.02,-0.05
-126.99,48.09,92.52,-182.63,133.28,16.64,0.01,0.06,0.06
-127.38,48.45,92.06,-204.73,212.55,-56.36,0.08,0.06,0.05
-126.77,48.23,93.18,-201.72,188.47,-14.79,0.13,-0.12,-0.14
-126.91,48.43,93.20,-201.72,207.53,-24.93,0.05,-0.12,-0.28
-126.94,48.53,93.43,-205.74,188.47,-64.47,0.08,-0.16,-0.39
-126.57,49.06,94.67,-201.72,194.49,-34.05,0.30,-0.41,-0.55
-127.05,49.60,94.89,-196.69,184.45,14.62,0.29,-0.51,-0.67
-128.48,50.28,93.57,-196.69,158.36,-1.61,0.17,-0.44,-0.77
-129.67,51.34,92.54,-202.72,131.27,-17.83,0.03,-0.54,-0.78
-130.35,52.71,92.31,-202.72,162.38,16.64,0.15,-0.55,-0.75
-132.00,53.49,90.78,-206.74,152.34,16.64,0.11,-0.47,-0.75
-133.43,54.37,89.45,-209.75,160.37,-8.70,0.08,-0.42,-0.76
-134.18,55.16,89.07,-209.75,147.33,-7.69,0.09,-0.49,-0.81
-135.05,56.11,88.67,-218.80,156.36,-6.68,0.16,-0.55,-0.86
-136.18,57.06,88.01,-218.80,149.33,-2.62,0.12,-0.61,-0.95
-137.44,58.09,87.21,-212.77,142.31,11.57,0.14,-0.64,-1.04
-139.36,59.22,85.69,-217.79,145.32,15.63,0.15,-0.65,-1.16
-141.24,60.13,84.15,-210.76,118.23,26.78,0.13,-0.63,-1.13
-143.65,61.38,81.74,-217.79,99.16,29.82,-0.14,-0.59,-1.12
-146.05,62.78,79.09,-227.84,85.11,24.75,-0.33,-0.54,-1.08
-148.53,64.41,76.98,-233.87,115.22,22.73,0.15,-0.54,-1.03
-150.64,65.33,75.34,-237.89,114.21,19.69,0.19,-0.58,-1.07
-152.79,66.30,73.56,-230.85,88.12,40.98,0.06,-0.59,-1.12
-156.21,67.42,70.16,-229.85,98.16,34.89,-0.14,-0.56,-1.14
-159.14,68.29,67.29,-231.86,90.13,26.78,-0.15,-0.55,-1.20
-162.11,69.34,64.54,-234.87,74.07,36.92,-0.09,-0.58,-1.25
-165.84,70.39,61.00,-237.89,72.07,53.14,-0.05,-0.56,-1.21
-170.60,71.21,56.15,-233.87,47.98,56.19,-0.24,-0.50,-1.22
-175.94,72.11,50.90,-237.89,40.96,58.21,-0.06,-0.47,-1.19
178.40,72.87,45.28,-244.92,39.96,57.20,-0.10,-0.42,-1.08
173.24,73.43,40.31,-245.92,42.97,54.16,0.03,-0.42,-1.03
168.09,73.90,35.46,-228.84,55.01,53.14,0.05,-0.42,-1.10
163.25,74.29,30.70,-240.90,46.98,70.38,-0.19,-0.33,-1.43
157.55,74.45,24.99,-244.92,13.87,80.52,-0.24,-0.22,-1.42
150.36,74.46,17.77,-245.92,20.89,65.31,-0.18,-0.21,-1.28
144.70,74.45,12.38,-234.87,-11.22,53.14,0.02,-0.30,-1.21
137.83,74.47,5.82,-249.94,-7.20,58.21,0.11,-0.38,-1.15
131.60,74.31,-0.32,-252.96,-16.24,78.49,-0.08,-0.38,-1.10
126.46,73.67,-5.48,-228.84,-12.22,87.62,-0.16,-0.34,-0.97
122.25,72.78,-9.52,-253.96,-17.24,79.51,-0.04,-0.20,-0.98
118.97,72.23,-12.68,-231.86,-3.19,74.44,-0.07,-0.25,-0.84
116.49,71.78,-14.88,-225.83,-34.30,61.26,-0.01,-0.16,-0.91
112.17,71.24,-18.88,-234.87,-36.30,70.38,0.10,-0.25,-1.01
108.24,70.50,-22.33,-266.02,-32.29,72.41,0.22,-0.26,-1.01
105.23,70.06,-25.02,-252.96,-59.38,97.76,0.06,-0.21,-1.00
102.28,69.13,-28.09,-240.90,-109.56,107.90,-0.26,-0.06,-0.76
98.87,67.98,-31.77,-181.62,-131.63,79.51,-0.27,0.07,-0.46
95.03,66.70,-35.73,-277.07,-118.59,81.53,0.02,0.08,-0.10
94.01,66.63,-36.92,-259.99,-52.36,87.62,-0.09,0.01,0.22
94.45,66.90,-36.45,-269.03,6.84,88.63,-0.12,0.07,0.08
96.56,67.72,-34.01,-235.88,18.88,65.31,-0.06,0.11,-0.10
98.32,68.67,-31.71,-228.84,-47.34,35.91,0.09,0.14,-0.26
96.41,68.86,-33.33,-211.76,-26.27,28.81,0.15,-0.19,-0.35
94.77,68.80,-34.67,-274.05,-40.32,88.63,0.11,-0.25,-0.67
94.19,68.33,-34.85,-263.00,-55.37,97.76,0.11,-0.19,-0.61
93.35,67.72,-35.24,-223.82,-42.33,77.48,0.18,-0.11,-0.56
92.33,67.23,-35.74,-248.94,-76.44,67.34,0.21,-0.09,-0.64
90.26,66.70,-37.71,-215.78,-171.77,122.09,0.01,-0.23,-0.55
88.24,65.05,-39.97,-198.70,-132.64,127.16,-0.13,-0.06,-0.00
87.54,63.61,-40.75,-214.78,-122.60,79.51,-0.06,0.12,0.19
86.23,63.33,-42.28,-233.87,-114.57,69.37,-0.06,0.11,0.45
85.66,63.65,-43.31,-245.92,-83.47,86.60,-0.24,0.08,0.64
86.64,64.38,-42.65,-239.89,-54.37,89.65,-0.28,0.16,0.71
88.57,65.28,-40.85,-243.91,-46.34,60.24,-0.25,0.19,0.70
89.97,66.63,-39.62,-234.87,-45.34,61.26,-0.19,0.10,0.64
91.35,67.58,-38.39,-242.91,-36.30,70.38,-0.18,0.05,0.59
93.60,68.56,-36.16,-246.93,-48.35,90.66,-0.10,0.08,0.61
95.43,68.99,-34.41,-235.88,-39.32,102.83,-0.17,0.18,0.58
98.41,69.28,-31.42,-239.89,-69.42,81.53,-0.11,0.24,0.69
99.43,69.71,-30.66,-238.89,-74.44,70.38,-0.18,0.24,0.89
100.09,70.30,-30.30,-235.88,-52.36,62.27,-0.12,0.24,0.98
102.00,71.21,-28.54,-239.89,-33.29,68.35,-0.04,0.24,1.07
105.69,72.17,-25.08,-239.89,-15.23,74.44,-0.15,0.24,1.15
110.52,73.00,-20.41,-245.92,-0.18,75.45,-0.16,0.27,1.15
116.20,73.77,-14.84,-250.95,-2.19,69.37,-0.14,0.33,1.09
121.88,74.52,-9.25,-243.91,-1.18,63.28,-0.08,0.34,1.12
127.28,75.14,-3.90,-241.90,-5.20,54.16,-0.02,0.35,1.13
